AMEX60DD000001	ZFP37-ZNF568
AMEX60DDU001019275	LOC109319854
AMEX60DDU001019276	AMEX60DDU001019276
AMEX60DDU001019277	ROHU_019343
AMEX60DDU001019278	TNXB
AMEX60DDU001019279	AMEX60DDU001019279
AMEX60DDU001019280	AMEX60DDU001019280
AMEX60DDU001019281	CCDC85A
AMEX60DDU001019282	AMEX60DDU001019282
AMEX60DDU001019283	AMEX60DDU001019283
AMEX60DDU001019284	AMEX60DDU001019284
AMEX60DDU001019285	LOC107125165
AMEX60DDU001019286	LOC115084588
AMEX60DDU001019287	AMEX60DDU001019287
AMEX60DDU001019288	AMEX60DDU001019288
AMEX60DDU001019289	AMEX60DDU001019289
AMEX60DDU001019290	AMEX60DDU001019290
AMEX60DDU001019291	LOC115395558
AMEX60DDU001019292	AMEX60DDU001019292
AMEX60DDU001019293	DPX16_3497
AMEX60DDU001019294	AMEX60DDU001019294
AMEX60DDU001019295	AMEX60DDU001019295
AMEX60DDU001019296	AMEX60DDU001019296
AMEX60DDU001019297	YME1L1
AMEX60DDU001019298	AMEX60DDU001019298
AMEX60DDU001019299	AMEX60DDU001019299
AMEX60DDU001019300	AMEX60DDU001019300
AMEX60DDU001019301	CD226
AMEX60DDU001019302	AMEX60DDU001019302
AMEX60DDU001019303	AMEX60DDU001019303
AMEX60DDU001019304	AMEX60DDU001019304
AMEX60DDU001019305	AMEX60DDU001019305
AMEX60DDU001019306	AMEX60DDU001019306
AMEX60DDU001019307	LOC100762864
AMEX60DDU001019308	LOC115465176
AMEX60DDU001019309	AMEX60DDU001019309
AMEX60DDU001019310	AMEX60DDU001019310
AMEX60DDU001019311	TMA16
AMEX60DDU001019312	AMEX60DDU001019312
AMEX60DDU001019313	AMEX60DDU001019313
AMEX60DDU001019314	N/A
AMEX60DDU001019315	AMEX60DDU001019315
AMEX60DDU001019316	AMEX60DDU001019316
AMEX60DDU001019317	AMEX60DDU001019317
AMEX60DDU001019318	AMEX60DDU001019318
AMEX60DDU001019319	AMEX60DDU001019319
AMEX60DDU001019320	CCDC180
AMEX60DDU001019321	AMEX60DDU001019321
AMEX60DDU001019322	LOC115388170
AMEX60DDU001019323	AMEX60DDU001019323
AMEX60DDU001019324	AMEX60DDU001019324
AMEX60DDU001019325	LOC115097463
AMEX60DDU001019326	AMEX60DDU001019326
AMEX60DDU001019327	MONAX_5E027878-GABRA2
AMEX60DDU001019328	AMEX60DDU001019328
AMEX60DDU001019329	AMEX60DDU001019329
AMEX60DDU001019330	AMEX60DDU001019330
AMEX60DDU001019331	POL
AMEX60DDU001019332	AMEX60DDU001019332
AMEX60DDU001019333	AMEX60DDU001019333
AMEX60DDU001019334	AMEX60DDU001019334
AMEX60DDU001019335	TTLL5
AMEX60DDU001019336	AMEX60DDU001019336
AMEX60DDU001019337	AMEX60DDU001019337
AMEX60DDU001019338	LOC114645493-ERV3-2
AMEX60DDU001019339	AMEX60DDU001019339
AMEX60DDU001019340	LOC102461666
AMEX60DDU001019341	AMEX60DDU001019341
AMEX60DDU001019342	CDC42BPB
AMEX60DDU001019343	LOC109085450
AMEX60DDU001019344	LOC112843268
AMEX60DDU001019345	AMEX60DDU001019345
AMEX60DDU001019346	AMEX60DDU001019346
AMEX60DDU001019347	AMEX60DDU001019347
AMEX60DDU001019348	AMEX60DDU001019348
AMEX60DDU001019349	AMEX60DDU001019349
AMEX60DDU001019350	AMEX60DDU001019350
AMEX60DDU001019351	AMEX60DDU001019351
AMEX60DDU001019352	AMEX60DDU001019352
AMEX60DDU001019353	LOC115651181-MUC5AC
AMEX60DDU001019354	AMEX60DDU001019354
AMEX60DDU001019355	AMEX60DDU001019355
AMEX60DDU001019356	AMEX60DDU001019356
AMEX60DDU001019357	AMEX60DDU001019357
AMEX60DDU001019358	LOC109048574
AMEX60DDU001019359	AMEX60DDU001019359
AMEX60DDU001019360	AMEX60DDU001019360
AMEX60DDU001019361	AMEX60DDU001019361
AMEX60DDU001019362	AMEX60DDU001019362
AMEX60DDU001019363	AMEX60DDU001019363
AMEX60DDU001019364	AMEX60DDU001019364
AMEX60DDU001019365	AMEX60DDU001019365
AMEX60DDU001019366	HNRNPA1
AMEX60DDU001019367	AMEX60DDU001019367
AMEX60DDU001019368	AMEX60DDU001019368
AMEX60DDU001019369	AMEX60DDU001019369
AMEX60DDU001019370	LOC106702273-ENV
AMEX60DDU001019371	AMEX60DDU001019371
AMEX60DDU001019372	AMEX60DDU001019372
AMEX60DDU001019373	AMEX60DDU001019373
AMEX60DDU001019374	AMEX60DDU001019374
AMEX60DDU001019375	AMEX60DDU001019375
AMEX60DDU001019376	AMEX60DDU001019376
AMEX60DDU001019377	LOC114595149
AMEX60DDU001019378	AMEX60DDU001019378
AMEX60DDU001019379	AMEX60DDU001019379
AMEX60DDU001019380	AMEX60DDU001019380
AMEX60DDU001019381	GSKIP
AMEX60DDU001019382	H355_012075-ELMOD1
AMEX60DDU001019383	AMEX60DDU001019383
AMEX60DDU001019384	AMEX60DDU001019384
AMEX60DDU001019385	LOC114568658
AMEX60DDU001019386	AMEX60DDU001019386
AMEX60DDU001019387	XELAEV_18019279MG
AMEX60DDU001019388	AMEX60DDU001019388
AMEX60DDU001019389	LOC107087034
AMEX60DDU001019390	LOC107104854
AMEX60DDU001019391	AMEX60DDU001019391
AMEX60DDU001019392	AMEX60DDU001019392
AMEX60DDU001019393	AMEX60DDU001019393
AMEX60DDU001019394	AMEX60DDU001019394
AMEX60DDU001019395	LOC106594385-HCG_1782854
AMEX60DDU001019396	LOC106594385-HCG_1782854
AMEX60DDU001019397	AMEX60DDU001019397
AMEX60DDU001019398	AMEX60DDU001019398
AMEX60DDU001019399	AMEX60DDU001019399
AMEX60DDU001019400	AMEX60DDU001019400
AMEX60DDU001019401	AMEX60DDU001019401
AMEX60DDU001019402	APOA1
AMEX60DDU001019403	AMEX60DDU001019403
AMEX60DDU001019404	AMEX60DDU001019404
AMEX60DDU001019405	AMEX60DDU001019405
AMEX60DDU001019406	ZCCHC4
AMEX60DDU001019407	AMEX60DDU001019407
AMEX60DDU001019408	AMEX60DDU001019408
AMEX60DDU001019409	LDHB
AMEX60DDU001019410	VMD2
AMEX60DDU001019411	AMEX60DDU001019411
AMEX60DDU001019412	AMEX60DDU001019412
AMEX60DDU001019413	AMEX60DDU001019413
AMEX60DDU001019414	LOC107385082
AMEX60DDU001019415	LOC108698892-ERV3-2
AMEX60DDU001019416	D9C73_028124
AMEX60DDU001019417	LOC104406097-PHEX
AMEX60DDU001019418	AMEX60DDU001019418
AMEX60DDU001019419	AMEX60DDU001019419
AMEX60DDU001019420	LOC106512273
AMEX60DDU001019421	N/A
AMEX60DDU001019422	LOC115472519
AMEX60DDU001019423	AMEX60DDU001019423
AMEX60DDU001019424	AMEX60DDU001019424
AMEX60DDU001019425	LOC115383145
AMEX60DDU001019426	AMEX60DDU001019426
AMEX60DDU001019427	AMEX60DDU001019427
AMEX60DDU001019428	GSONMT00006483001
AMEX60DDU001019429	AMEX60DDU001019429
AMEX60DDU001019430	LOC114595149
AMEX60DDU001019431	PRDM9
AMEX60DDU001019432	AMEX60DDU001019432
AMEX60DDU001019433	RAPH1
AMEX60DDU001019434	AMEX60DDU001019434
AMEX60DDU001019435	LOC103825195-HECTD3
AMEX60DDU001019436	AMEX60DDU001019436
AMEX60DDU001019437	AMEX60DDU001019437
AMEX60DDU001019438	LOC101941641-SUSD1
AMEX60DDU001019439	LOC112435902-RTL1
AMEX60DDU001019440	AMEX60DDU001019440
AMEX60DDU001019441	AMEX60DDU001019441
AMEX60DDU001019442	AMEX60DDU001019442
AMEX60DDU001019443	GPR108
AMEX60DDU001019444	AMEX60DDU001019444
AMEX60DDU001019445	AMEX60DDU001019445
AMEX60DDU001019446	AMEX60DDU001019446
AMEX60DDU001019447	LOC106705746-ERV3-2
AMEX60DDU001019448	LOC106702273-ENV
AMEX60DDU001019449	AMEX60DDU001019449
AMEX60DDU001019450	AMEX60DDU001019450
AMEX60DDU001019451	AMEX60DDU001019451
AMEX60DDU001019452	AMEX60DDU001019452
AMEX60DDU001019453	ADGRV1
AMEX60DDU001019454	AMEX60DDU001019454
AMEX60DDU001019455	LOC106703295
AMEX60DDU001019456	AMEX60DDU001019456
AMEX60DDU001019457	AMEX60DDU001019457
AMEX60DDU001019458	AMEX60DDU001019458
AMEX60DDU001019459	AMEX60DDU001019459
AMEX60DDU001019460	AMEX60DDU001019460
AMEX60DDU001019461	AMEX60DDU001019461
AMEX60DDU001019462	ADGRV1
AMEX60DDU001019463	AMEX60DDU001019463
AMEX60DDU001019464	ROHU_010610
AMEX60DDU001019465	AMEX60DDU001019465
AMEX60DDU001019466	AMEX60DDU001019466
AMEX60DDU001019467	AMEX60DDU001019467
AMEX60DDU001019468	LOC112547415
AMEX60DDU001019469	AMEX60DDU001019469
AMEX60DDU001019470	AMEX60DDU001019470
AMEX60DDU001019471	AMEX60DDU001019471
AMEX60DDU001019472	CCDC39
AMEX60DDU001019473	AB205_0115660-IQGAP2
AMEX60DDU001019474	AMEX60DDU001019474
AMEX60DDU001019475	AMEX60DDU001019475
AMEX60DDU001019476	AMEX60DDU001019476
AMEX60DDU001019477	AMEX60DDU001019477
AMEX60DDU001019478	AMEX60DDU001019478
AMEX60DDU001019479	AMEX60DDU001019479
AMEX60DDU001019480	LOC112546540
AMEX60DDU001019481	AMEX60DDU001019481
AMEX60DDU001019482	LOC503325
AMEX60DDU001019483	AMEX60DDU001019483
AMEX60DDU001019484	AMEX60DDU001019484
AMEX60DDU001019485	AMEX60DDU001019485
AMEX60DDU001019486	AMEX60DDU001019486
AMEX60DDU001019487	FD755_015931
AMEX60DDU001019488	LOC108698892
AMEX60DDU001019489	AMEX60DDU001019489
AMEX60DDU001019490	AMEX60DDU001019490
AMEX60DDU001019491	AMEX60DDU001019491
AMEX60DDU001019492	AMEX60DDU001019492
AMEX60DDU001019493	AMEX60DDU001019493
AMEX60DDU001019494	AB205_0013860-DDX6
AMEX60DDU001019495	AMEX60DDU001019495
AMEX60DDU001019496	AMEX60DDU001019496
AMEX60DDU001019497	AMEX60DDU001019497
AMEX60DDU001019498	GSONMT00075035001-LOC100289365
AMEX60DDU001019499	AMEX60DDU001019499
AMEX60DDU001019500	LOC107982656
AMEX60DDU001019501	LOC106527161
AMEX60DDU001019502	PIH1D1
AMEX60DDU001019503	AMEX60DDU001019503
AMEX60DDU001019504	AMEX60DDU001019504
AMEX60DDU001019505	AMEX60DDU001019505
AMEX60DDU001019506	AMEX60DDU001019506
AMEX60DDU001019507	AMEX60DDU001019507
AMEX60DDU001019508	AMEX60DDU001019508
AMEX60DDU001019509	SEC31A
AMEX60DDU001019510	AMEX60DDU001019510
AMEX60DDU001019511	AMEX60DDU001019511
AMEX60DDU001019512	AMEX60DDU001019512
AMEX60DDU001019513	AMEX60DDU001019513
AMEX60DDU001019514	LOC115370421
AMEX60DDU001019515	LOC115375383
AMEX60DDU001019516	LOC115375383
AMEX60DDU001019517	AMEX60DDU001019517
AMEX60DDU001019518	AMEX60DDU001019518
AMEX60DDU001019519	AMEX60DDU001019519
AMEX60DDU001019520	AMEX60DDU001019520
AMEX60DDU001019521	AMEX60DDU001019521
AMEX60DDU001019522	AMEX60DDU001019522
AMEX60DDU001019523	D9C73_028176
AMEX60DDU001019524	AMEX60DDU001019524
AMEX60DDU001019525	AMEX60DDU001019525
AMEX60DDU001019526	AMEX60DDU001019526
AMEX60DDU001019527	VMD2
AMEX60DDU001019528	N/A
AMEX60DDU001019529	N/A
AMEX60DDU001019530	AMEX60DDU001019530
AMEX60DDU001019531	AMEX60DDU001019531
AMEX60DDU001019532	AMEX60DDU001019532
AMEX60DDU001019533	AMEX60DDU001019533
AMEX60DDU001019534	LOC102461666
AMEX60DDU001019535	BBIP1
AMEX60DDU001019536	AMEX60DDU001019536
AMEX60DDU001019537	AMEX60DDU001019537
AMEX60DDU001019538	LOC111608691-NAG13
AMEX60DDU001019539	AMEX60DDU001019539
AMEX60DDU001019540	LOC102351696
AMEX60DDU001019541	AMEX60DDU001019541
AMEX60DDU001019542	AMEX60DDU001019542
AMEX60DDU001019543	LOC115090048-ACOT2
AMEX60DDU001019544	AMEX60DDU001019544
AMEX60DDU001019545	AMEX60DDU001019545
AMEX60DDU001019546	D9C73_027967
AMEX60DDU001019547	AMEX60DDU001019547
AMEX60DDU001019548	AMEX60DDU001019548
AMEX60DDU001019549	LOC101944505
AMEX60DDU001019550	AMEX60DDU001019550
AMEX60DDU001019551	GSKIP
AMEX60DDU001019552	E1301_TTI003913
AMEX60DDU001019553	LOC114143754-ZMYM1
AMEX60DDU001019554	AMEX60DDU001019554
AMEX60DDU001019555	AMEX60DDU001019555
AMEX60DDU001019556	AMEX60DDU001019556
AMEX60DDU001019557	LOC112432775
AMEX60DDU001019558	AMEX60DDU001019558
AMEX60DDU001019559	AMEX60DDU001019559
AMEX60DDU001019560	AMEX60DDU001019560
AMEX60DDU001019561	HNRNPA1
AMEX60DDU001019562	AMEX60DDU001019562
AMEX60DDU001019563	LOC107289552-GIN1
AMEX60DDU001019564	AMEX60DDU001019564
AMEX60DDU001019565	AMEX60DDU001019565
AMEX60DDU001019566	VMD2
AMEX60DDU001019567	AMEX60DDU001019567
AMEX60DDU001019568	AMEX60DDU001019568
AMEX60DDU001019569	AMEX60DDU001019569
AMEX60DDU001019570	AMEX60DDU001019570
AMEX60DDU001019571	AMEX60DDU001019571
AMEX60DDU001019572	AMEX60DDU001019572
AMEX60DDU001019573	LOC115088534-HARBI1
AMEX60DDU001019574	NAG13
AMEX60DDU001019575	AMEX60DDU001019575
AMEX60DDU001019576	LOC100336828
AMEX60DDU001019577	LOC113837993
AMEX60DDU001019578	LOC113837993
AMEX60DDU001019579	CHK1
AMEX60DDU001019580	AMEX60DDU001019580
AMEX60DDU001019581	AMEX60DDU001019581
AMEX60DDU001019582	LOC108697220
AMEX60DDU001019583	PEG10
AMEX60DDU001019584	AMEX60DDU001019584
AMEX60DDU001019585	AMEX60DDU001019585
AMEX60DDU001019586	AMEX60DDU001019586
AMEX60DDU001019587	LOC115457495-NLGN2
AMEX60DDU001019588	AMEX60DDU001019588
AMEX60DDU001019589	AMEX60DDU001019589
AMEX60DDU001019590	LOC115370421
AMEX60DDU001019591	POMGNT2
AMEX60DDU001019592	ROHU_016049-L1TD1
AMEX60DDU001019593	EPS8L1
AMEX60DDU001019594	LOC115075634
AMEX60DDU001019595	AMEX60DDU001019595
AMEX60DDU001019596	PKHD1
AMEX60DDU001019597	AMEX60DDU001019597
AMEX60DDU001019598	LOC108802921
AMEX60DDU001019599	LOC108802115
AMEX60DDU001019600	AMEX60DDU001019600
AMEX60DDU001019601	AMEX60DDU001019601
AMEX60DDU001019602	AMEX60DDU001019602
AMEX60DDU001019603	AMEX60DDU001019603
AMEX60DDU001019604	AMEX60DDU001019604
AMEX60DDU001019605	AMEX60DDU001019605
AMEX60DDU001019606	LOC115083494
AMEX60DDU001019607	AMEX60DDU001019607
AMEX60DDU001019608	AMEX60DDU001019608
AMEX60DDU001019609	AMEX60DDU001019609
AMEX60DDU001019610	AMEX60DDU001019610
AMEX60DDU001019611	AMEX60DDU001019611
AMEX60DDU001019612	AMEX60DDU001019612
AMEX60DDU001019613	AMEX60DDU001019613
AMEX60DDU001019614	GNAO1
AMEX60DDU001019615	AMEX60DDU001019615
AMEX60DDU001019616	AMEX60DDU001019616
AMEX60DDU001019617	LOC105357518
AMEX60DDU001019618	AMEX60DDU001019618
AMEX60DDU001019619	DDO
AMEX60DDU001019620	NYNRIN
AMEX60DDU001019621	AMEX60DDU001019621
AMEX60DDU001019622	AMEX60DDU001019622
AMEX60DDU001019623	AMEX60DDU001019623
AMEX60DDU001019624	AMEX60DDU001019624
AMEX60DDU001019625	AMEX60DDU001019625
AMEX60DDU001019626	LOC108717197
AMEX60DDU001019627	LOC108717543
AMEX60DDU001019628	XELAEV_18026834MG
AMEX60DDU001019629	AMEX60DDU001019629
AMEX60DDU001019630	PARPI_0033309
AMEX60DDU001019631	LIN37
AMEX60DDU001019632	AMEX60DDU001019632
AMEX60DDU001019633	AMEX60DDU001019633
AMEX60DDU001019634	CREM
AMEX60DDU001019635	AMEX60DDU001019635
AMEX60DDU001019636	LOC106732794
AMEX60DDU001019637	AMEX60DDU001019637
AMEX60DDU001019638	AMEX60DDU001019638
AMEX60DDU001019639	AMEX60DDU001019639
AMEX60DDU001019640	LOC108716165-AK9
AMEX60DDU001019641	AMEX60DDU001019641
AMEX60DDU001019642	AMEX60DDU001019642
AMEX60DDU001019643	LOC106527161
AMEX60DDU001019644	LOC109085450
AMEX60DDU001019645	IP6K3
AMEX60DDU001019646	AMEX60DDU001019646
AMEX60DDU001019647	AMEX60DDU001019647
AMEX60DDU001019648	LOC112543511
AMEX60DDU001019649	AMEX60DDU001019649
AMEX60DDU001019650	AMEX60DDU001019650
AMEX60DDU001019651	AMEX60DDU001019651
AMEX60DDU001019652	AMEX60DDU001019652
AMEX60DDU001019653	AMEX60DDU001019653
AMEX60DDU001019654	AMEX60DDU001019654
AMEX60DDU001019655	AMEX60DDU001019655
AMEX60DDU001019656	AMEX60DDU001019656
AMEX60DDU001019657	LOC106731856
AMEX60DDU001019658	TRANK1
AMEX60DDU001019659	AMEX60DDU001019659
AMEX60DDU001019660	LOC109197015
AMEX60DDU001019661	AMEX60DDU001019661
AMEX60DDU001019662	AMEX60DDU001019662
AMEX60DDU001019663	AMEX60DDU001019663
AMEX60DDU001019664	AMEX60DDU001019664
AMEX60DDU001019665	AMEX60DDU001019665
AMEX60DDU001019666	ROHU_037325
AMEX60DDU001019667	AMEX60DDU001019667
AMEX60DDU001019668	AMEX60DDU001019668
AMEX60DDU001019669	AMEX60DDU001019669
AMEX60DDU001019670	LOC114595149
AMEX60DDU001019671	AMEX60DDU001019671
AMEX60DDU001019672	AMEX60DDU001019672
AMEX60DDU001019673	AMEX60DDU001019673
AMEX60DDU001019674	N/A
AMEX60DDU001019675	AMEX60DDU001019675
AMEX60DDU001019676	AMEX60DDU001019676
AMEX60DDU001019677	LOC108876640
AMEX60DDU001019678	ROHU_019343
AMEX60DDU001019679	ATR
AMEX60DDU001019680	D4764_11G0002650-ZBED9
AMEX60DDU001019681	FKBP1A
AMEX60DDU001019682	AMEX60DDU001019682
AMEX60DDU001019683	AMEX60DDU001019683
AMEX60DDU001019684	AMEX60DDU001019684
AMEX60DDU001019685	AMEX60DDU001019685
AMEX60DDU001019686	AMEX60DDU001019686
AMEX60DDU001019687	AMEX60DDU001019687
AMEX60DDU001019688	LOC106705605
AMEX60DDU001019689	AMEX60DDU001019689
AMEX60DDU001019690	RETREG1
AMEX60DDU001019691	IP6K3
AMEX60DDU001019692	AMEX60DDU001019692
AMEX60DDU001019693	AMEX60DDU001019693
AMEX60DDU001019694	AMEX60DDU001019694
AMEX60DDU001019695	N/A
AMEX60DDU001019696	AMEX60DDU001019696
AMEX60DDU001019697	AMEX60DDU001019697
AMEX60DDU001019698	AMEX60DDU001019698
AMEX60DDU001019699	LOC111947635
AMEX60DDU001019700	N/A
AMEX60DDU001019701	LOC113746826
AMEX60DDU001019702	AMEX60DDU001019702
AMEX60DDU001019703	AMEX60DDU001019703
AMEX60DDU001019704	AMEX60DDU001019704
AMEX60DDU001019705	AMEX60DDU001019705
AMEX60DDU001019706	AMEX60DDU001019706
AMEX60DDU001019707	AMEX60DDU001019707
AMEX60DDU001019708	AMEX60DDU001019708
AMEX60DDU001019709	AMEX60DDU001019709
AMEX60DDU001019710	AMEX60DDU001019710
AMEX60DDU001019711	LOC112545658
AMEX60DDU001019712	IP6K3
AMEX60DDU001019713	LOC106555376
AMEX60DDU001019714	AMEX60DDU001019714
AMEX60DDU001019715	AMEX60DDU001019715
AMEX60DDU001019716	AMEX60DDU001019716
AMEX60DDU001019717	AMEX60DDU001019717
AMEX60DDU001019718	AMEX60DDU001019718
AMEX60DDU001019719	LOC106702742
AMEX60DDU001019720	AMEX60DDU001019720
AMEX60DDU001019721	AMEX60DDU001019721
AMEX60DDU001019722	LOC102461666
AMEX60DDU001019723	AMEX60DDU001019723
AMEX60DDU001019724	AMEX60DDU001019724
AMEX60DDU001019725	AMEX60DDU001019725
AMEX60DDU001019726	AMEX60DDU001019726
AMEX60DDU001019727	AMEX60DDU001019727
AMEX60DDU001019728	AMEX60DDU001019728
AMEX60DDU001019729	LOC108784264
AMEX60DDU001019730	AMEX60DDU001019730
AMEX60DDU001019731	AMEX60DDU001019731
AMEX60DDU001019732	AMEX60DDU001019732
AMEX60DDU001019733	LOC115474520-AOX1
AMEX60DDU001019734	LOC101942723
AMEX60DDU001019735	LOC101944505
AMEX60DDU001019736	AMEX60DDU001019736
AMEX60DDU001019737	AMEX60DDU001019737
AMEX60DDU001019738	LOC114595149
AMEX60DDU001019739	AMEX60DDU001019739
AMEX60DDU001019740	AMEX60DDU001019740
AMEX60DDU001019741	AMEX60DDU001019741
AMEX60DDU001019742	AMEX60DDU001019742
AMEX60DDU001019743	AMEX60DDU001019743
AMEX60DDU001019744	AMEX60DDU001019744
AMEX60DDU001019745	AMEX60DDU001019745
AMEX60DDU001019746	AMEX60DDU001019746
AMEX60DDU001019747	LOC112547415
AMEX60DDU001019748	AMEX60DDU001019748
AMEX60DDU001019749	LOC112545207
AMEX60DDU001019750	AMEX60DDU001019750
AMEX60DDU001019751	AMEX60DDU001019751
AMEX60DDU001019752	AMEX60DDU001019752
AMEX60DDU001019753	AMEX60DDU001019753
AMEX60DDU001019754	AMEX60DDU001019754
AMEX60DDU001019755	AMEX60DDU001019755
AMEX60DDU001019756	AMEX60DDU001019756
AMEX60DDU001019757	AMEX60DDU001019757
AMEX60DDU001019758	AMEX60DDU001019758
AMEX60DDU001019759	AMEX60DDU001019759
AMEX60DDU001019760	AMEX60DDU001019760
AMEX60DDU001019761	AMEX60DDU001019761
AMEX60DDU001019762	AMEX60DDU001019762
AMEX60DDU001019763	AMEX60DDU001019763
AMEX60DDU001019764	AMEX60DDU001019764
AMEX60DDU001019765	AMEX60DDU001019765
AMEX60DDU001019766	AMEX60DDU001019766
AMEX60DDU001019767	AMEX60DDU001019767
AMEX60DDU001019768	AMEX60DDU001019768
AMEX60DDU001019769	AMEX60DDU001019769
AMEX60DDU001019770	LOC115088534-HARBI1
AMEX60DDU001019771	AMEX60DDU001019771
AMEX60DDU001019772	AMEX60DDU001019772
AMEX60DDU001019773	AMEX60DDU001019773
AMEX60DDU001019774	LOC106733006
AMEX60DDU001019775	AMEX60DDU001019775
AMEX60DDU001019776	AMEX60DDU001019776
AMEX60DDU001019777	AMEX60DDU001019777
AMEX60DDU001019778	AMEX60DDU001019778
AMEX60DDU001019779	AMEX60DDU001019779
AMEX60DDU001019780	AMEX60DDU001019780
AMEX60DDU001019781	AMEX60DDU001019781
AMEX60DDU001019782	AMEX60DDU001019782
AMEX60DDU001019783	AMEX60DDU001019783
AMEX60DDU001019784	AMEX60DDU001019784
AMEX60DDU001019785	AMEX60DDU001019785
AMEX60DDU001019786	LOC115825445
AMEX60DDU001019787	AMEX60DDU001019787
AMEX60DDU001019788	AMEX60DDU001019788
AMEX60DDU001019789	AMEX60DDU001019789
AMEX60DDU001019790	E1301_TTI023775
AMEX60DDU001019791	AMEX60DDU001019791
AMEX60DDU001019792	AMEX60DDU001019792
AMEX60DDU001019793	AMEX60DDU001019793
AMEX60DDU001019794	AMEX60DDU001019794
AMEX60DDU001019795	AMEX60DDU001019795
AMEX60DDU001019796	AMEX60DDU001019796
AMEX60DDU001019797	AMEX60DDU001019797
AMEX60DDU001019798	N/A
AMEX60DDU001019799	AMEX60DDU001019799
AMEX60DDU001019800	AMEX60DDU001019800
AMEX60DDU001019801	LOC114068537-CACNA2D3
AMEX60DDU001019802	AMEX60DDU001019802
AMEX60DDU001019803	AMEX60DDU001019803
AMEX60DDU001019804	VMD2
AMEX60DDU001019805	AMEX60DDU001019805
AMEX60DDU001019806	AMEX60DDU001019806
AMEX60DDU001019807	AMEX60DDU001019807
AMEX60DDU001019808	AMEX60DDU001019808
AMEX60DDU001019809	LOC114595149-LOC340211
AMEX60DDU001019810	AMEX60DDU001019810
AMEX60DDU001019811	AMEX60DDU001019811
AMEX60DDU001019812	AMEX60DDU001019812
AMEX60DDU001019813	AMEX60DDU001019813
AMEX60DDU001019814	AMEX60DDU001019814
AMEX60DDU001019815	AMEX60DDU001019815
AMEX60DDU001019816	AMEX60DDU001019816
AMEX60DDU001019817	AMEX60DDU001019817
AMEX60DDU001019818	AMEX60DDU001019818
AMEX60DDU001019819	AMEX60DDU001019819
AMEX60DDU001019820	AMEX60DDU001019820
AMEX60DDU001019821	AMEX60DDU001019821
AMEX60DDU001019822	AMEX60DDU001019822
AMEX60DDU001019823	AMEX60DDU001019823
AMEX60DDU001019824	LOC500862
AMEX60DDU001019825	PARPI_0014716
AMEX60DDU001019826	DPX16_13477
AMEX60DDU001019827	AMEX60DDU001019827
AMEX60DDU001019828	AMEX60DDU001019828
AMEX60DDU001019829	AMEX60DDU001019829
AMEX60DDU001019830	LOC102351696
AMEX60DDU001019831	DPX16_12726
AMEX60DDU001019832	PARPI_0022473
AMEX60DDU001019833	AMEX60DDU001019833
AMEX60DDU001019834	AMEX60DDU001019834
AMEX60DDU001019835	AMEX60DDU001019835
AMEX60DDU001019836	AMEX60DDU001019836
AMEX60DDU001019837	LOC114595149
AMEX60DDU001019838	AMEX60DDU001019838
AMEX60DDU001019839	AMEX60DDU001019839
AMEX60DDU001019840	DUT
AMEX60DDU001019841	AMEX60DDU001019841
AMEX60DDU001019842	D9C73_028047
AMEX60DDU001019843	AMEX60DDU001019843
AMEX60DDU001019844	AMEX60DDU001019844
AMEX60DDU001019845	AMEX60DDU001019845
AMEX60DDU001019846	AMEX60DDU001019846
AMEX60DDU001019847	PARPI_0030950
AMEX60DDU001019848	AMEX60DDU001019848
AMEX60DDU001019849	AMEX60DDU001019849
AMEX60DDU001019850	AMEX60DDU001019850
AMEX60DDU001019851	AMEX60DDU001019851
AMEX60DDU001019852	AMEX60DDU001019852
AMEX60DDU001019853	AMEX60DDU001019853
AMEX60DDU001019854	AMEX60DDU001019854
AMEX60DDU001019855	E1301_TTI013099
AMEX60DDU001019856	AMEX60DDU001019856
AMEX60DDU001019857	AMEX60DDU001019857
AMEX60DDU001019858	AMEX60DDU001019858
AMEX60DDU001019859	TREES_T100008186-UBA6
AMEX60DDU001019860	AMEX60DDU001019860
AMEX60DDU001019861	AMEX60DDU001019861
AMEX60DDU001019862	AMEX60DDU001019862
AMEX60DDU001019863	AMEX60DDU001019863
AMEX60DDU001019864	AMEX60DDU001019864
AMEX60DDU001019865	LOC112843268
AMEX60DDU001019866	LOC113024950
AMEX60DDU001019867	AMEX60DDU001019867
AMEX60DDU001019868	AMEX60DDU001019868
AMEX60DDU001019869	AMEX60DDU001019869
AMEX60DDU001019870	AMEX60DDU001019870
AMEX60DDU001019871	AMEX60DDU001019871
AMEX60DDU001019872	AMEX60DDU001019872
AMEX60DDU001019873	LOC115825445
AMEX60DDU001019874	LOC106702742
AMEX60DDU001019875	AMEX60DDU001019875
AMEX60DDU001019876	AMEX60DDU001019876
AMEX60DDU001019877	AMEX60DDU001019877
AMEX60DDU001019878	AMEX60DDU001019878
AMEX60DDU001019879	AMEX60DDU001019879
AMEX60DDU001019880	AMEX60DDU001019880
AMEX60DDU001019881	AMEX60DDU001019881
AMEX60DDU001019882	AMEX60DDU001019882
AMEX60DDU001019883	AMEX60DDU001019883
AMEX60DDU001019884	AMEX60DDU001019884
AMEX60DDU001019885	AMEX60DDU001019885
AMEX60DDU001019886	AMEX60DDU001019886
AMEX60DDU001019887	DPX16_12726
AMEX60DDU001019888	PARPI_0007353
